Customer_ID,Age,Gender,Marital_Status,Account_Balance,Credit_Score,Tenure_Years,Num_Products,Has_Credit_Card,Is_Active_Member,Estimated_Salary,Num_Bank_Visits,Digital_Usage_Score,Customer_Segment,Churn
CUST04482,53,Female,Widowed,10471.2,631.0,26,3,1,1,81899.11,2,0.04,Mass Market,0
CUST04483,42,Male,Married,38908.72,714.0,18,2,1,1,126095.42,1,0.52,Affluent,1
CUST04484,54,Female,Widowed,94478.14,538.0,15,4,1,1,108338.5,11,0.35,Mass Market,1
CUST04485,18,Female,Married,59361.03,601.0,18,2,1,0,39931.62,12,0.65,Affluent,1
CUST04486,32,Female,Widowed,35105.68,334.0,5,2,0,0,49399.08,17,0.16,Mass Market,1
CUST04487,54,Male,Widowed,62941.05,349.0,11,2,0,0,57137.77,4,0.65,Private Banking,1
CUST04488,30,Female,Married,91130.7,756.0,2,1,1,0,36077.44,11,0.99,Affluent,1
CUST04489,57,Female,Divorced,28125.07,333.0,6,2,1,1,57393.84,18,0.27,Private Banking,1
CUST04490,25,Male,Single,51006.56,393.0,23,1,1,0,114717.76,0,0.46,Mass Market,1
CUST04491,22,Male,Widowed,95910.37,738.0,2,1,1,0,51382.19,8,0.03,Private Banking,1
CUST04492,26,Male,Divorced,18067.22,301.0,24,3,0,0,128596.75,0,0.43,Affluent,1
CUST04493,18,Male,Single,72246.73,455.0,16,4,1,0,81037.21,17,0.41,Affluent,1
CUST04494,53,Female,Divorced,61833.62,621.0,14,2,0,1,61981.65,2,0.56,Private Banking,1
CUST04495,52,Female,Divorced,68287.84,627.0,18,3,0,1,73614.35,5,0.26,Mass Market,1
CUST04496,19,Female,Single,35770.74,727.0,27,3,1,0,112234.58,3,0.33,Affluent,1
CUST04497,57,Female,Widowed,32074.06,578.0,18,3,0,0,87183.05,11,0.61,Mass Market,1
CUST04498,40,Male,Divorced,68736.76,580.0,22,3,1,1,20946.23,11,0.91,Affluent,1
CUST04499,26,Female,Widowed,22338.79,699.0,10,3,0,1,139902.1,4,0.24,Mass Market,1
CUST04500,51,Female,Widowed,42545.82,574.0,26,2,0,1,28579.48,12,0.68,Mass Market,0
CUST04501,63,Female,Widowed,19629.29,635.0,20,3,0,1,142020.78,11,0.52,Private Banking,0
CUST04502,31,Female,Single,1822.18,794.0,19,4,0,0,23659.87,3,0.1,Mass Market,1
CUST04503,21,Male,Married,97035.68,521.0,1,1,0,0,120227.31,5,0.57,Affluent,1
CUST04504,47,Female,Widowed,43738.59,512.0,6,1,1,1,89507.71,18,0.71,Private Banking,1
CUST04505,48,Female,Married,96965.61,302.0,18,4,0,0,85744.4,5,0.6,Affluent,1
CUST04506,55,Female,Married,14892.03,637.0,6,2,1,0,29461.21,5,0.1,Private Banking,1
CUST04507,28,Male,Divorced,59149.31,316.0,9,1,1,0,51036.85,10,0.85,Private Banking,1
CUST04508,52,Male,Widowed,20896.43,577.0,11,4,0,1,121081.15,13,0.04,Mass Market,1
CUST04509,25,Female,Widowed,79217.34,742.0,22,4,1,1,135863.78,2,0.24,Mass Market,0
CUST04510,20,Female,Widowed,78586.6,602.0,26,3,0,1,88785.43,7,0.62,Affluent,0
CUST04511,31,Female,Married,12148.11,448.0,17,1,1,1,65934.64,3,0.22,Affluent,0
CUST04512,30,Male,Single,91294.38,732.0,22,3,1,0,27792.62,15,0.1,Mass Market,1
CUST04513,62,Female,Married,20268.34,448.0,5,2,0,1,108683.21,17,0.51,Affluent,0
CUST04514,49,Female,Widowed,61684.76,703.0,25,1,1,1,56198.06,6,0.72,Affluent,0
CUST04515,51,Female,Widowed,98577.73,636.0,19,1,1,0,27151.78,10,0.41,Mass Market,1
CUST04516,62,Male,Widowed,88357.26,393.0,26,4,1,1,106560.72,7,0.7,Private Banking,1
CUST04517,36,Female,Married,95699.83,798.0,20,1,0,0,83143.57,19,0.86,Mass Market,1
CUST04518,55,Female,Widowed,34917.28,410.0,27,2,1,1,21555.08,5,0.96,Affluent,0
CUST04519,33,Male,Divorced,11451.99,844.0,7,2,1,0,34420.13,15,0.23,Private Banking,1
CUST04520,19,Male,Widowed,19646.34,304.0,4,1,0,0,110896.25,4,0.61,Mass Market,1
CUST04521,57,Female,Single,50548.99,445.0,2,4,1,0,28277.27,5,0.27,Private Banking,1
CUST04522,34,Male,Divorced,79529.74,410.0,1,2,0,0,132575.2,5,0.87,Affluent,1
CUST04523,72,Female,Widowed,15865.21,308.0,21,3,1,1,60472.42,1,0.89,Private Banking,0
CUST04524,51,Male,Divorced,66313.42,703.0,5,2,1,0,31526.64,6,0.32,Affluent,1
CUST04525,59,Male,Widowed,33034.18,681.0,6,1,1,0,118768.46,8,0.65,Mass Market,1
CUST04526,33,Female,Single,34779.01,736.0,7,3,0,1,88175.54,14,0.89,Private Banking,1
CUST04527,55,Female,Widowed,66529.86,441.0,3,1,1,0,59863.2,13,0.51,Private Banking,1
CUST04528,19,Female,Divorced,47232.94,544.0,11,1,0,0,72792.78,12,0.72,Private Banking,1
CUST04529,19,Male,Single,81391.3,663.0,23,1,0,1,22783.61,4,0.8,Affluent,0
CUST04530,43,Female,Married,16435.93,542.0,11,4,1,1,106150.81,16,0.87,Mass Market,0
CUST04531,30,Female,Single,79204.88,684.0,16,4,1,1,67550.58,4,0.52,Mass Market,1
CUST04532,73,Female,Single,7359.29,649.0,21,2,0,0,112824.88,2,0.94,Affluent,1
CUST04533,64,Female,Single,20211.33,363.0,21,1,1,0,101662.25,8,0.63,Private Banking,1
CUST04534,48,Female,Divorced,65958.82,730.0,18,3,1,1,104663.04,8,0.15,Affluent,1
CUST04535,51,Male,Single,85637.64,696.0,8,3,1,1,123076.05,3,0.61,Affluent,1
CUST04536,56,Female,Widowed,26015.28,661.0,11,3,1,1,102050.55,19,0.3,Mass Market,1
CUST04537,20,Female,Single,33391.97,385.0,27,4,0,0,74434.37,10,0.37,Affluent,1
CUST04538,25,Male,Single,54174.95,447.0,20,4,1,0,70690.58,16,0.81,Private Banking,1
CUST04539,40,Female,Widowed,21945.71,516.0,16,1,0,1,35545.67,13,0.97,Affluent,1
CUST04540,31,Female,Widowed,81304.47,454.0,22,3,0,0,121327.64,9,0.87,Affluent,0
CUST04541,73,Female,Married,77590.03,425.0,9,3,0,0,118944.1,4,0.33,Affluent,1
CUST04542,72,Female,Single,15383.88,743.0,29,4,0,0,52018.79,16,0.45,Private Banking,0
CUST04543,44,Female,Divorced,46919.14,651.0,18,4,0,1,132148.65,15,0.98,Affluent,0
CUST04544,71,Male,Single,77707.95,611.0,25,3,0,1,96570.42,0,0.92,Mass Market,0
CUST04545,46,Male,Single,34395.62,424.0,25,3,0,0,82229.29,9,0.98,Affluent,0
CUST04546,56,Male,Widowed,63677.58,805.0,10,2,1,1,22274.52,11,0.43,Affluent,0
CUST04547,70,Female,Married,5971.1,405.0,19,4,1,0,69756.35,17,0.8,Mass Market,0
CUST04548,56,Male,Single,61260.19,737.0,21,1,0,0,103287.2,0,0.87,Mass Market,0
CUST04549,18,Female,Divorced,16112.65,832.0,23,1,1,1,31667.22,11,0.04,Mass Market,1
CUST04550,34,Female,Single,83227.75,700.0,12,3,1,1,79743.75,19,0.27,Mass Market,1
CUST04551,58,Female,Divorced,36189.5,846.0,3,4,1,1,149146.67,5,0.88,Mass Market,1
CUST04552,47,Male,Widowed,28873.83,658.0,14,1,1,0,113150.02,7,0.39,Mass Market,0
CUST04553,70,Male,Married,84248.01,420.0,11,4,0,1,91093.22,13,0.28,Private Banking,1
CUST04554,30,Male,Single,5964.26,412.0,24,3,1,0,89294.28,4,0.27,Affluent,1
CUST04555,38,Female,Married,40264.27,479.0,23,3,0,0,25689.46,3,0.38,Private Banking,1
CUST04556,36,Male,Single,37630.35,304.0,25,3,1,0,144450.88,15,0.24,Private Banking,1
CUST04557,70,Female,Divorced,29195.24,675.0,9,4,1,0,140663.1,5,0.0,Mass Market,1
CUST04558,36,Male,Married,91263.68,448.0,21,1,0,0,108712.61,2,0.17,Affluent,1
CUST04559,74,Male,Single,75341.91,748.0,6,2,0,1,32871.51,3,0.88,Private Banking,1
CUST04560,42,Female,Widowed,7328.39,498.0,23,1,0,0,47018.41,7,0.08,Affluent,1
CUST04561,39,Female,Divorced,71754.06,564.0,1,4,1,0,43908.24,13,0.41,Affluent,1
CUST04562,48,Male,Married,53202.61,831.0,20,1,1,1,87545.2,6,0.46,Mass Market,0
CUST04563,34,Male,Single,90185.92,433.0,28,2,1,0,47014.5,3,0.78,Affluent,0
CUST04564,72,Male,Married,31981.62,697.0,6,1,0,1,110454.07,18,0.25,Private Banking,1
CUST04565,40,Female,Single,57842.04,715.0,7,2,0,0,90879.89,10,0.31,Private Banking,1
CUST04566,49,Female,Divorced,50574.77,422.0,20,4,0,1,22295.56,14,0.01,Mass Market,0
CUST04567,27,Male,Widowed,49466.53,576.0,18,3,0,1,116727.44,15,0.9,Private Banking,1
CUST04568,27,Male,Divorced,46154.43,493.0,5,2,0,1,44547.74,5,0.69,Mass Market,1
CUST04569,53,Female,Married,21357.32,725.0,20,4,1,1,127235.07,11,0.26,Private Banking,0
CUST04570,25,Male,Married,75815.28,642.0,7,3,0,1,66155.91,7,0.89,Private Banking,0
CUST04571,71,Female,Single,45682.27,562.0,24,2,0,0,64020.56,9,0.09,Mass Market,0
CUST04572,69,Female,Divorced,95893.11,729.0,24,3,1,1,21536.25,10,0.37,Affluent,1
CUST04573,37,Female,Single,26820.03,429.0,27,1,0,1,148404.77,8,0.56,Mass Market,0
CUST04574,49,Female,Divorced,68591.64,714.0,27,4,0,1,99560.56,16,0.51,Affluent,0
CUST04575,67,Female,Married,94130.99,776.0,21,4,0,0,74954.92,13,0.65,Affluent,1
CUST04576,31,Female,Single,66682.37,783.0,19,4,0,1,32560.78,2,0.3,Mass Market,0
CUST04577,67,Male,Single,87256.02,731.0,3,4,1,0,110889.25,8,0.76,Mass Market,1
CUST04578,45,Female,Divorced,82920.62,524.0,24,2,0,0,56754.96,19,0.41,Mass Market,0
CUST04579,63,Female,Widowed,36651.65,840.0,19,1,1,1,148476.51,17,0.13,Affluent,1
CUST04580,69,Male,Divorced,60412.27,509.0,23,3,0,0,143571.16,16,0.74,Affluent,1
CUST04581,70,Female,Widowed,16469.87,651.0,8,4,1,0,115588.57,4,0.91,Affluent,1
CUST04582,41,Male,Divorced,54017.06,389.0,4,4,1,0,146239.35,19,0.36,Affluent,1
CUST04583,32,Female,Married,23811.78,839.0,28,2,0,0,33732.4,5,0.59,Mass Market,1
CUST04584,39,Male,Single,74629.94,687.0,5,2,1,0,56389.0,2,0.69,Mass Market,1
CUST04585,47,Male,Divorced,53277.78,714.0,18,2,1,1,52921.63,15,0.83,Affluent,0
CUST04586,21,Female,Married,41711.51,336.0,11,1,1,0,29361.65,14,0.2,Private Banking,1
CUST04587,30,Female,Divorced,27610.91,720.0,4,3,0,0,146389.46,7,0.57,Mass Market,1
CUST04588,40,Female,Single,99871.15,726.0,4,1,1,0,27796.63,8,0.74,Private Banking,1
CUST04589,25,Female,Divorced,8099.34,669.0,29,4,1,0,131369.56,3,0.2,Private Banking,1
CUST04590,35,Male,Widowed,5312.51,461.0,17,2,1,0,119860.99,12,0.47,Private Banking,1
CUST04591,29,Male,Single,22508.48,569.0,25,4,0,1,68862.72,2,0.46,Affluent,0
CUST04592,72,Male,Widowed,97136.17,361.0,5,3,0,0,22444.96,6,0.84,Mass Market,1
CUST04593,48,Female,Married,97944.58,559.0,8,3,1,0,20792.47,15,0.78,Private Banking,1
CUST04594,31,Male,Married,65837.85,434.0,10,1,1,0,46519.2,16,0.23,Affluent,1
CUST04595,51,Female,Divorced,88130.56,492.0,22,1,0,1,84203.96,16,0.23,Mass Market,0
CUST04596,35,Female,Widowed,22182.21,389.0,13,2,1,1,79528.3,18,0.72,Affluent,1
CUST04597,73,Male,Widowed,97232.17,427.0,23,2,0,1,96088.03,19,0.74,Mass Market,1
CUST04598,51,Female,Single,15135.7,342.0,1,4,1,0,120354.71,16,0.18,Mass Market,1
CUST04599,28,Male,Widowed,11011.39,806.0,26,2,1,0,69056.1,1,0.41,Affluent,1
CUST04600,58,Female,Widowed,12108.94,592.0,28,2,0,0,40847.28,4,0.83,Private Banking,0
CUST04601,29,Male,Single,57739.66,518.0,13,4,0,0,124006.36,15,0.08,Mass Market,1
CUST04602,66,Female,Single,78316.47,594.0,24,3,1,0,63249.79,10,0.37,Mass Market,1
CUST04603,32,Male,Widowed,37300.05,646.0,18,2,0,0,57294.65,5,0.64,Private Banking,1
CUST04604,74,Male,Divorced,97811.7,807.0,9,2,1,0,119360.56,10,0.77,Mass Market,1
CUST04605,48,Female,Single,44007.59,398.0,4,4,1,0,141438.13,0,0.65,Private Banking,1
CUST04606,66,Female,Single,15894.41,463.0,29,4,0,0,138944.97,18,0.4,Mass Market,0
CUST04607,46,Male,Widowed,47130.71,837.0,22,4,1,0,37867.52,2,0.99,Private Banking,0
CUST04608,43,Female,Widowed,68224.68,504.0,3,4,1,0,85410.56,7,0.04,Mass Market,1
CUST04609,35,Female,Single,83390.35,312.0,6,4,0,1,32073.14,17,0.49,Mass Market,1
CUST04610,49,Female,Widowed,46418.06,381.0,23,2,1,1,144926.87,12,0.51,Mass Market,1
CUST04611,39,Male,Single,59767.08,314.0,12,1,1,1,47979.63,0,0.24,Private Banking,1
CUST04612,55,Male,Divorced,27467.13,844.0,9,1,1,1,45665.84,19,0.56,Mass Market,1
CUST04613,34,Female,Divorced,64945.74,453.0,29,1,1,0,135555.14,16,0.22,Affluent,1
CUST04614,40,Female,Single,98611.22,808.0,9,2,0,1,145820.57,4,0.44,Affluent,0
CUST04615,41,Male,Single,5856.3,848.0,3,3,1,1,110692.19,11,0.43,Affluent,1
CUST04616,67,Female,Married,88766.54,630.0,15,2,1,1,35730.65,10,0.77,Mass Market,1
CUST04617,25,Male,Married,56665.97,318.0,14,1,1,1,83161.23,17,0.94,Private Banking,1
CUST04618,58,Female,Widowed,25957.77,345.0,20,1,1,1,126158.66,7,0.2,Private Banking,1
CUST04619,23,Female,Widowed,95534.08,565.0,10,4,0,0,94422.03,12,0.99,Mass Market,1
CUST04620,22,Female,Single,48852.08,523.0,18,4,0,1,37237.33,1,0.94,Affluent,1
CUST04621,61,Male,Single,33837.33,633.0,20,4,0,1,42345.41,15,0.11,Private Banking,1
CUST04622,74,Male,Married,18968.27,541.0,23,2,1,0,132338.42,11,0.91,Mass Market,0
CUST04623,46,Male,Married,25200.77,814.0,2,3,1,1,88513.79,7,0.56,Private Banking,1
CUST04624,45,Male,Single,83452.06,594.0,14,3,0,0,111758.78,3,0.88,Affluent,1
CUST04625,28,Female,Divorced,61826.59,682.0,15,4,0,0,68498.13,13,0.95,Affluent,1
CUST04626,74,Female,Divorced,91411.32,793.0,13,3,1,0,89223.13,8,0.86,Private Banking,1
CUST04627,18,Male,Widowed,23964.88,381.0,28,1,0,0,147023.41,10,0.4,Mass Market,0
CUST04628,60,Female,Single,12992.72,426.0,4,1,1,1,62861.39,15,0.64,Mass Market,1
CUST04629,36,Female,Single,1602.67,359.0,25,4,1,1,107722.51,5,0.46,Private Banking,0
CUST04630,26,Male,Widowed,51278.34,377.0,16,4,1,0,42425.72,11,0.37,Affluent,1
CUST04631,44,Female,Married,99832.39,582.0,17,4,1,1,35826.19,18,0.25,Mass Market,0
CUST04632,51,Female,Married,69801.56,477.0,18,3,1,0,121873.21,15,0.44,Private Banking,1
CUST04633,61,Male,Divorced,31531.06,533.0,0,2,1,1,129734.07,12,0.81,Private Banking,1
CUST04634,21,Female,Single,87809.0,840.0,28,4,1,1,106880.52,3,0.84,Affluent,0
CUST04635,53,Female,Married,78390.5,386.0,26,3,1,0,40565.46,11,0.96,Affluent,1
CUST04636,35,Female,Divorced,2526.1,597.0,27,4,0,1,51276.44,3,0.29,Mass Market,0
CUST04637,32,Male,Divorced,81869.19,354.0,26,2,0,0,138452.84,16,0.65,Mass Market,0
CUST04638,68,Male,Divorced,30752.15,475.0,24,4,0,0,57531.53,13,0.69,Mass Market,1
CUST04639,30,Female,Married,15817.67,590.0,8,1,0,1,126451.87,16,0.19,Affluent,1
CUST04640,36,Female,Married,23406.75,821.0,20,4,1,1,57171.85,0,0.37,Private Banking,1
CUST04641,66,Female,Single,47389.4,515.0,13,1,0,0,142130.13,19,0.34,Mass Market,1
CUST04642,23,Male,Single,43061.92,336.0,19,1,0,0,138878.88,0,0.99,Mass Market,1
CUST04643,65,Male,Divorced,29599.84,513.0,20,3,1,1,25624.21,1,0.96,Mass Market,1
CUST04644,73,Male,Divorced,18049.61,380.0,19,3,0,1,120153.82,16,0.82,Private Banking,0
CUST04645,29,Female,Married,76460.85,426.0,27,1,0,1,42030.03,0,0.47,Mass Market,0
CUST04646,68,Female,Married,99020.87,640.0,20,1,0,1,47985.31,11,0.26,Mass Market,1
CUST04647,54,Female,Single,78001.37,337.0,22,4,0,0,79779.88,12,0.92,Affluent,1
CUST04648,34,Female,Single,30297.76,556.0,10,4,1,1,94921.36,13,0.27,Affluent,1
CUST04649,40,Female,Widowed,25236.09,635.0,23,1,0,1,62353.96,9,0.52,Affluent,0
CUST04650,43,Male,Single,22548.92,532.0,1,3,0,0,94799.84,11,0.25,Private Banking,1
CUST04651,46,Female,Married,14532.81,311.0,19,4,0,1,42185.59,17,0.97,Affluent,0
CUST04652,50,Female,Divorced,55581.72,842.0,23,4,0,0,22903.9,6,0.04,Mass Market,0
CUST04653,44,Female,Widowed,60934.64,502.0,22,4,1,0,94259.17,18,0.17,Mass Market,1
CUST04654,42,Male,Single,70844.76,728.0,24,3,1,1,87263.98,14,0.77,Private Banking,1
CUST04655,73,Female,Single,68341.12,479.0,4,1,0,1,109655.02,6,0.15,Private Banking,1
CUST04656,72,Male,Married,29941.0,561.0,21,4,1,0,104476.87,13,0.98,Mass Market,1
CUST04657,27,Male,Widowed,33700.79,514.0,26,3,1,0,136673.23,8,0.32,Private Banking,0
CUST04658,64,Male,Single,68469.94,488.0,23,3,1,1,79730.92,4,0.92,Mass Market,1
CUST04659,40,Male,Divorced,35595.32,312.0,14,3,1,0,21088.03,0,0.66,Affluent,1
CUST04660,38,Male,Married,22049.7,498.0,11,3,0,0,101984.85,15,0.63,Mass Market,1
CUST04661,38,Female,Widowed,38059.28,789.0,13,4,1,0,107767.22,4,0.92,Private Banking,1
CUST04662,60,Female,Single,27936.33,680.0,10,1,0,0,87794.35,7,0.51,Affluent,1
CUST04663,30,Male,Single,9742.96,380.0,20,1,0,0,109609.63,18,0.4,Mass Market,1
CUST04664,54,Male,Widowed,83183.75,625.0,29,3,0,0,62065.9,19,0.22,Private Banking,1
CUST04665,50,Male,Married,85458.03,791.0,8,1,0,0,39345.08,11,0.14,Private Banking,1
CUST04666,41,Female,Widowed,22755.28,685.0,19,4,0,1,106391.98,7,0.79,Affluent,0
CUST04667,61,Female,Widowed,7412.45,382.0,7,1,0,0,51874.24,7,0.13,Mass Market,1
CUST04668,28,Male,Married,74143.92,777.0,11,1,0,1,79321.07,5,0.39,Mass Market,1
CUST04669,34,Female,Single,21941.33,466.0,29,2,0,0,83910.95,19,0.41,Private Banking,1
CUST04670,21,Female,Divorced,39950.11,550.0,2,1,0,1,82035.94,8,0.66,Affluent,1
CUST04671,64,Male,Married,7349.39,589.0,20,1,0,0,97798.39,1,0.28,Mass Market,1
CUST04672,42,Male,Divorced,23400.69,768.0,14,3,1,1,23828.98,17,0.84,Affluent,1
CUST04673,47,Female,Single,79497.33,812.0,7,3,1,1,148658.72,0,0.21,Private Banking,0
CUST04674,26,Female,Widowed,80635.25,811.0,25,2,1,1,113120.36,10,0.79,Mass Market,0
CUST04675,38,Female,Divorced,21501.4,304.0,27,4,0,1,75300.41,14,0.85,Private Banking,1
CUST04676,37,Male,Single,34255.47,807.0,6,2,0,0,44872.9,11,0.19,Mass Market,1
CUST04677,36,Male,Single,14289.6,330.0,16,1,0,0,30423.05,2,0.81,Private Banking,1
CUST04678,36,Male,Widowed,8343.09,446.0,11,1,0,0,107384.75,18,0.71,Mass Market,1
CUST04679,29,Female,Widowed,99225.0,583.0,19,4,0,0,61204.23,19,0.87,Affluent,1
CUST04680,54,Female,Single,65903.8,564.0,17,4,1,1,49832.2,18,0.51,Mass Market,0
CUST04681,59,Male,Single,54667.55,633.0,17,3,1,0,69394.07,9,0.23,Mass Market,1
CUST04682,34,Female,Divorced,76784.35,564.0,28,1,0,0,97080.0,15,0.91,Private Banking,0
CUST04683,54,Male,Single,84167.64,814.0,14,1,0,0,107321.68,5,0.79,Mass Market,0
CUST04684,71,Female,Single,80864.76,432.0,22,1,1,0,103872.11,8,0.02,Mass Market,0
CUST04685,65,Male,Divorced,2637.41,451.0,27,1,1,1,132224.53,7,0.94,Mass Market,0
CUST04686,56,Female,Married,19493.98,806.0,27,1,1,0,48438.47,15,0.95,Private Banking,1
CUST04687,45,Female,Divorced,65835.62,342.0,2,1,0,0,102777.0,7,0.36,Mass Market,1
CUST04688,58,Male,Divorced,38200.18,635.0,18,1,0,1,33144.87,17,0.01,Affluent,0
CUST04689,52,Male,Widowed,98265.78,675.0,14,1,0,1,91231.51,4,0.55,Affluent,1
CUST04690,64,Male,Divorced,66875.07,578.0,15,3,0,0,95914.59,19,0.91,Private Banking,0
CUST04691,65,Male,Single,95698.34,682.0,21,2,1,1,48110.85,11,0.12,Mass Market,0
CUST04692,35,Male,Single,20943.2,395.0,21,1,1,0,70920.11,5,0.59,Private Banking,1
CUST04693,31,Female,Single,86531.75,769.0,16,3,0,0,127535.08,1,0.73,Mass Market,0
CUST04694,52,Male,Married,32813.88,377.0,0,1,1,0,39293.18,3,0.13,Private Banking,1
CUST04695,61,Male,Single,98966.92,520.0,10,4,0,0,76485.81,15,0.51,Mass Market,1
CUST04696,58,Male,Married,16611.18,341.0,5,1,1,1,141255.3,13,0.09,Mass Market,1
CUST04697,24,Male,Single,52117.64,600.0,22,2,0,1,85534.16,16,0.56,Private Banking,0
CUST04698,58,Male,Divorced,79491.61,668.0,8,3,1,1,114267.38,18,0.44,Private Banking,1
CUST04699,30,Female,Widowed,43831.61,818.0,19,4,1,1,127492.59,3,0.26,Private Banking,0
CUST04700,35,Male,Single,47340.32,707.0,15,4,1,0,46490.67,17,0.85,Mass Market,0
CUST04701,54,Male,Married,98649.22,598.0,29,1,0,1,48368.24,11,0.38,Private Banking,1
CUST04702,30,Male,Married,43105.51,813.0,25,2,1,1,118616.89,1,0.7,Mass Market,1
CUST04703,53,Female,Widowed,60803.14,563.0,5,2,0,0,117929.88,5,0.79,Affluent,1
CUST04704,48,Female,Single,6399.43,609.0,11,1,0,0,27823.83,5,0.18,Affluent,1
CUST04705,19,Male,Divorced,84378.8,628.0,18,1,1,1,61924.77,2,0.12,Mass Market,1
CUST04706,33,Male,Single,65168.64,525.0,12,3,0,0,71809.22,7,0.01,Mass Market,1
CUST04707,26,Female,Single,40997.99,761.0,12,3,0,0,127775.25,11,0.31,Private Banking,1
CUST04708,26,Female,Widowed,2600.78,402.0,26,1,0,0,74842.09,2,0.82,Mass Market,1
CUST04709,55,Female,Single,59575.21,605.0,3,1,0,1,140370.76,1,0.77,Mass Market,1
CUST04710,28,Male,Divorced,2253.13,697.0,8,4,1,1,149559.01,0,0.87,Affluent,0
CUST04711,71,Male,Married,1119.16,797.0,13,2,0,1,121494.4,17,0.76,Private Banking,0
CUST04712,73,Female,Widowed,61993.76,786.0,13,3,1,0,106630.27,17,0.02,Private Banking,0
CUST04713,39,Male,Divorced,19712.69,580.0,16,1,0,1,70946.63,7,0.39,Mass Market,1
CUST04714,50,Female,Married,19996.87,654.0,4,1,0,0,28715.13,13,0.01,Private Banking,1
CUST04715,53,Female,Widowed,65673.89,517.0,26,3,0,1,94508.04,12,0.04,Affluent,0
CUST04716,62,Female,Widowed,6316.02,557.0,22,4,0,0,67021.64,14,0.48,Affluent,1
CUST04717,40,Male,Married,32027.15,798.0,18,4,0,0,65616.75,14,0.36,Affluent,0
CUST04718,62,Female,Married,15793.76,812.0,1,1,0,1,109402.2,12,0.56,Mass Market,1
CUST04719,62,Female,Divorced,58437.46,792.0,12,2,0,1,80273.12,3,0.07,Mass Market,1
CUST04720,51,Male,Single,66514.75,376.0,10,2,0,1,117772.2,3,0.59,Affluent,1
CUST04721,26,Female,Single,72392.45,768.0,1,1,0,1,71762.52,4,0.07,Affluent,1
CUST04722,41,Male,Single,26267.89,822.0,0,3,1,0,39612.24,2,0.42,Private Banking,1
CUST04723,25,Female,Single,9835.73,499.0,20,2,1,1,79975.18,11,0.35,Private Banking,1
CUST04724,24,Male,Single,8789.68,585.0,28,3,0,0,143631.63,19,0.22,Private Banking,1
CUST04725,53,Female,Divorced,43189.0,729.0,2,3,0,0,124198.2,11,0.31,Private Banking,1
CUST04726,35,Female,Widowed,94638.6,609.0,26,3,0,1,46747.4,19,0.0,Affluent,0
CUST04727,20,Female,Divorced,22555.17,846.0,11,4,1,0,70869.07,6,0.32,Private Banking,1
CUST04728,45,Female,Divorced,26417.42,551.0,6,2,1,1,140612.97,6,0.08,Affluent,0
CUST04729,23,Female,Divorced,10987.99,693.0,0,4,1,1,36080.88,0,0.92,Affluent,1
CUST04730,61,Male,Widowed,60951.46,736.0,8,2,0,1,53013.53,11,0.07,Mass Market,1
CUST04731,61,Male,Divorced,68307.41,572.0,29,1,0,0,54088.94,2,0.95,Private Banking,0
CUST04732,38,Female,Divorced,64650.19,771.0,17,3,1,1,94221.27,14,0.49,Affluent,0
CUST04733,45,Female,Widowed,86251.89,600.0,23,2,0,1,73395.33,8,0.51,Mass Market,0
CUST04734,57,Female,Divorced,49156.16,526.0,25,2,0,0,30383.19,19,0.79,Mass Market,0
CUST04735,71,Male,Single,14311.25,359.0,19,1,1,1,101793.59,8,0.7,Affluent,1
CUST04736,71,Male,Married,29651.11,516.0,5,4,0,1,32880.12,13,0.24,Affluent,1
CUST04737,18,Female,Divorced,66580.57,704.0,8,2,1,0,98833.94,2,0.03,Private Banking,1
CUST04738,53,Male,Married,61699.08,807.0,22,2,1,1,85911.09,7,0.78,Private Banking,0
CUST04739,38,Female,Divorced,53569.31,438.0,7,4,0,0,84176.93,5,0.13,Affluent,1
CUST04740,60,Female,Divorced,68613.48,495.0,22,4,1,0,28774.51,11,0.6,Affluent,0
CUST04741,52,Female,Single,64101.69,385.0,17,2,0,0,103098.66,1,0.94,Mass Market,1
CUST04742,30,Male,Widowed,88251.16,680.0,24,4,1,0,76071.63,2,0.55,Mass Market,0
CUST04743,74,Female,Married,59015.62,828.0,14,1,0,0,73443.8,13,0.29,Mass Market,1
CUST04744,66,Female,Widowed,78081.53,653.0,0,1,0,0,97538.68,16,0.18,Mass Market,1
CUST04745,71,Female,Single,25622.01,639.0,13,3,0,0,98812.25,2,0.03,Mass Market,1
CUST04746,71,Male,Single,68140.08,604.0,17,2,0,0,21954.33,3,0.62,Private Banking,1
CUST04747,27,Male,Married,90317.22,349.0,18,1,1,0,36279.37,14,0.56,Mass Market,0
CUST04748,70,Male,Widowed,39187.5,701.0,18,1,1,1,50747.37,6,0.46,Affluent,0
CUST04749,61,Female,Single,78131.31,631.0,29,1,0,1,108137.05,18,0.19,Private Banking,0
CUST04750,64,Male,Divorced,72754.14,664.0,9,3,0,1,94976.35,13,0.24,Mass Market,1
CUST04751,70,Female,Divorced,6893.09,794.0,19,4,0,0,118491.79,15,0.96,Mass Market,1
CUST04752,27,Male,Divorced,58569.32,731.0,20,3,1,0,116279.01,12,0.02,Mass Market,1
CUST04753,63,Female,Widowed,13888.75,730.0,5,3,1,0,130913.77,19,0.36,Affluent,1
CUST04754,30,Male,Divorced,96764.6,810.0,16,3,0,1,68985.93,16,0.04,Mass Market,1
CUST04755,54,Female,Divorced,81329.34,844.0,13,3,1,1,64858.3,16,0.19,Affluent,0
